,0,1,2,3,4,5,6,7,8,9,10,11
29,0.0,0.71428573,0.21428572,0.0,0.0,0.071428575,0.0,0.0,0.0,0.0,1.7966577,1.4983546
30,0.041666668,0.8333333,0.041666668,0.041666668,0.0,0.041666668,0.0,0.0,0.05,0.04347826,1.7048796,1.5416666
31,0.5,0.35,0.0,0.05,0.0,0.0,0.0,0.0,1.4285715,1.0,1.796453,1.2805865
32,0.22857143,0.6571429,0.028571429,0.0,0.0,0.028571429,0.0,0.028571429,0.3478261,0.2962963,1.6971434,1.4551394
33,0.19565217,0.65217394,0.08695652,0.04347826,0.0,0.02173913,0.0,0.0,0.3,0.24324325,1.6424811,1.3839988
34,0.25454545,0.6181818,0.054545455,0.036363635,0.0,0.036363635,0.0,0.0,0.4117647,0.34146342,1.5734934,1.3433673
35,0.11764706,0.88235295,0.0,0.0,0.0,0.0,0.0,0.0,0.13333334,0.13333334,1.6670878,1.6015837
36,0.37037036,0.5925926,0.037037037,0.0,0.0,0.0,0.0,0.0,0.625,0.5882353,1.6757048,1.4309275
37,0.125,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.16666667,0.14285715,1.7420981,1.4583334
38,0.083333336,0.75,0.0,0.083333336,0.0,0.0,0.0,0.0,0.11111111,0.09090909,1.7632301,1.5096476
39,0.14285715,0.5714286,0.0,0.0,0.0,0.0,0.0,0.14285715,0.25,0.16666667,1.9166666,1.3838217
40,0.14285715,0.5714286,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.25,0.16666667,2.0,1.326798
41,0.3888889,0.5,0.0,0.0,0.0,0.055555556,0.0,0.0,0.7777778,0.6363636,1.5793802,1.3134792
42,0.375,0.5,0.0625,0.0625,0.0,0.0,0.0,0.0,0.75,0.6,1.8018796,1.3944548
43,0.10526316,0.68421054,0.05263158,0.10526316,0.0,0.05263158,0.0,0.0,0.15384616,0.11764706,1.7921245,1.5013983
44,0.375,0.4375,0.0,0.0,0.0,0.0625,0.0,0.0,0.85714287,0.6,1.8982265,1.3319548
45,0.14285715,0.71428573,0.0,0.0,0.0,0.14285715,0.0,0.0,0.2,0.16666667,2.0,1.5714285
46,0.44,0.48,0.0,0.0,0.0,0.0,0.0,0.04,0.9166667,0.78571427,1.7035094,1.3529084
47,0.44444445,0.33333334,0.0,0.0,0.0,0.11111111,0.0,0.0,1.3333334,0.8,2.0,1.2632301
48,0.3888889,0.44444445,0.027777778,0.055555556,0.0,0.055555556,0.0,0.0,0.875,0.6363636,1.78125,1.3181275
49,0.15789473,0.65789473,0.02631579,0.078947365,0.0,0.0,0.02631579,0.0,0.24,0.1875,1.6639038,1.3982712
50,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.14285715,1.8982265,1.6666666
51,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.33333334,0.25,2.0,1.4
52,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,1.0,0.5,2.0,1.2043824
53,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
54,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.16666667,0.6666667,0.5,2.0,1.5
55,0.26666668,0.53333336,0.06666667,0.0,0.0,0.0,0.0,0.0,0.5,0.36363637,1.8018796,1.4180688
56,0.25,0.5625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.44444445,0.33333334,1.7195867,1.40625
57,0.5,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.7043824
58,0.21428572,0.5,0.14285715,0.0,0.0,0.0,0.071428575,0.0,0.42857143,0.27272728,1.796453,1.3499146
59,0.33333334,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,2.0,0.5,0.0,0.52675974
60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8277293,1.8277293
61,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24604683
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,1.0,0.5,0.0,0.33333334
64,0.25,0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.33333334,1.6554588,1.4583334
65,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75
68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
69,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
72,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,2.0,0.43584818
73,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.99043626
74,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.33333334,2.0,1.25
76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666667
78,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
79,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.1587603,1.25
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,0.17391305,0.47826087,0.13043478,0.08695652,0.0,0.08695652,0.0,0.0,0.36363637,0.21052632,1.8423283,1.263304
82,0.36363637,0.36363637,0.18181819,0.0,0.0,0.09090909,0.0,0.0,1.0,0.5714286,1.5,1.2059647
83,0.0,0.6111111,0.11111111,0.0,0.0,0.16666667,0.0,0.055555556,0.0,0.0,1.6846565,1.269916
84,0.14285715,0.71428573,0.0,0.071428575,0.0,0.0,0.0,0.071428575,0.2,0.16666667,1.879588,1.639243
85,0.5714286,0.2857143,0.0,0.14285715,0.0,0.0,0.0,0.0,2.0,1.3333334,2.0,1.2857143
86,0.125,0.625,0.0,0.0,0.0,0.125,0.0,0.125,0.2,0.14285715,1.8277293,1.3333334
87,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796453,1.7083334
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0.5,0.0,0.33333334
90,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125,1.0,0.6,2.0,1.375
91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
92,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
93,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
94,0.18181819,0.6363636,0.0,0.13636364,0.0,0.0,0.0,0.045454547,0.2857143,0.22222222,1.8357524,1.4986598
95,0.2037037,0.5925926,0.037037037,0.055555556,0.0,0.11111111,0.0,0.0,0.34375,0.25581396,1.6061279,1.3025365
96,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6,1.9166666,1.4375
97,0.3,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.42857143,2.0,1.6
98,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.25,0.0,0.42772937
99,0.09090909,0.54545456,0.0,0.0,0.0,0.0,0.0,0.27272728,0.16666667,0.1,1.7420981,1.139202
100,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5793802,1.5
101,0.0,0.25,0.0,0.083333336,0.0,0.083333336,0.0,0.33333334,0.0,0.0,2.0,0.6921141
102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
103,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666667
104,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.33333334,0.0,0.25
105,0.14634146,0.80487806,0.024390243,0.0,0.048780486,0.024390243,0.0,0.0,0.18181819,0.17142858,1.5059693,1.430486
106,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6,2.0,1.5
107,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.6666667,1.75,1.339794
108,0.5714286,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,1.3333334,2.0,1.4285715
109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
110,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6666667,2.0,1.4
111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1587603,0.8179305
113,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
114,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.33333334
115,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
116,0.11111111,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.125,2.0,1.4854523
117,0.16666667,0.33333334,0.16666667,0.0,0.0,0.0,0.0,0.0,0.5,0.2,2.0,1.0377157
118,0.15789473,0.47368422,0.05263158,0.05263158,0.0,0.05263158,0.05263158,0.0,0.33333334,0.1875,1.6931267,1.196589
119,0.1,0.4,0.0,0.2,0.0,0.1,0.0,0.2,0.25,0.11111111,2.0,1.0966576
120,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,2.0,1.6666666
121,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,2.0,1.0,0.0,0.75
122,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6666667,1.75,1.279588
123,0.36363637,0.36363637,0.27272728,0.0,0.0,0.0,0.0,0.0,1.0,0.5714286,2.0,1.2386845
124,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,1.8
125,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.33333334,0.25,1.5793802,1.2277293
126,0.16666667,0.6666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.25,0.2,2.0,1.5
127,0.14285715,0.85714287,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.16666667,1.871049,1.6125122
128,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,2.0,1.6
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
130,0.44444445,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,0.8,2.0,1.2632301
131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
133,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666667
134,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.75
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
136,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.75
137,0.18181819,0.36363637,0.18181819,0.0,0.0,0.09090909,0.0,0.0,0.5,0.22222222,2.0,1.1861272
138,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.5793802,1.4277294
139,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,1.4087648
140,0.2857143,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,1.7142857
141,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.056188148
142,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
143,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
144,0.2857143,0.14285715,0.0,0.2857143,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.65359586
145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.22222222,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.2857143,2.0,1.6666666
147,0.16666667,0.5,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.2,2.0,1.2043824
148,0.16666667,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,2.0,1.5
149,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.25,1.6554588,1.2364516
150,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5
151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.5,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,1.5,1.0,2.0,1.3333334
153,0.11111111,0.44444445,0.0,0.11111111,0.0,0.11111111,0.0,0.055555556,0.25,0.125,1.75,1.1312257
154,0.083333336,0.75,0.0,0.083333336,0.0,0.0,0.0,0.0,0.11111111,0.09090909,1.7896901,1.5271952
155,0.32,0.56,0.0,0.04,0.0,0.0,0.0,0.04,0.5714286,0.47058824,1.798231,1.4501354
156,0.18181819,0.45454547,0.0,0.09090909,0.0,0.0,0.0,0.09090909,0.4,0.22222222,2.0,1.3295935
157,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.33333334,0.0,0.15563907
158,0.121212125,0.6666667,0.121212125,0.030303031,0.0,0.0,0.0,0.0,0.18181819,0.13793103,1.7119011,1.4151164
159,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.33333334
160,0.11111111,0.5555556,0.0,0.0,0.0,0.11111111,0.0,0.0,0.2,0.125,1.5904363,1.1111112
161,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.99043626
162,0.05882353,0.7647059,0.05882353,0.0,0.0,0.0,0.05882353,0.0,0.07692308,0.0625,1.7348571,1.4935417
163,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.33333334,2.0,1.25
164,0.25,0.625,0.0,0.0,0.0,0.0,0.0,0.125,0.4,0.33333334,1.6554588,1.4583334
165,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,2.0,1.5377157
166,0.43243244,0.5405405,0.027027028,0.0,0.054054055,0.0,0.0,0.0,0.8,0.7619048,1.6498709,1.3835253
167,0.13333334,0.53333336,0.13333334,0.06666667,0.0,0.0,0.0,0.06666667,0.25,0.15384616,1.9166666,1.383941
168,0.2857143,0.5714286,0.0,0.14285715,0.0,0.0,0.0,0.0,0.5,0.4,2.0,1.5714285
169,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.33333334,0.0,0.25
170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
171,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,1.4277294
172,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.8277293,1.5377157
173,0.625,0.125,0.0,0.0,0.0,0.25,0.0,0.0,5.0,1.6666666,0.0,0.7916667
174,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
175,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.6666666
176,0.0,0.6363636,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,1.796453,1.3210202
177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
178,0.22222222,0.11111111,0.11111111,0.0,0.0,0.0,0.0,0.11111111,2.0,0.2857143,0.0,0.4819518
179,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
180,0.0,0.8888889,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,1.9166666,1.8187855
181,0.25,0.6666667,0.0,0.0,0.0,0.0,0.0,0.083333336,0.375,0.33333334,1.8333334,1.5736856
182,0.0,0.5,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,1.1587603,1.1131471
183,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5
184,0.18181819,0.6363636,0.0,0.09090909,0.0,0.0,0.0,0.0,0.2857143,0.22222222,1.7580392,1.5114118
185,0.42857143,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2.0,1.4285715
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
188,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,2.0,1.6
189,0.22222222,0.11111111,0.0,0.0,0.0,0.11111111,0.11111111,0.11111111,2.0,0.2857143,0.0,0.34524563
190,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,0.25
191,0.44444445,0.5555556,0.0,0.0,0.22222222,0.0,0.0,0.0,0.8,0.8,1.6554588,1.4153489
192,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5644754,1.4298967
193,0.36842105,0.5263158,0.05263158,0.0,0.0,0.0,0.0,0.05263158,0.7,0.5833333,1.5558336,1.3435036
194,0.3846154,0.46153846,0.0,0.0,0.0,0.0,0.0,0.07692308,0.8333333,0.625,1.6131471,1.295238
195,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,1.6666666
196,0.3,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.6,0.42857143,1.759176,1.361173
197,0.09375,0.59375,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.15789473,0.10344828,1.7924079,1.326532
198,0.23809524,0.5714286,0.0952381,0.0,0.0,0.0,0.0,0.0952381,0.41666666,0.3125,1.685962,1.3815974
199,0.083333336,0.6666667,0.0,0.083333336,0.0,0.16666667,0.0,0.0,0.125,0.09090909,1.8333334,1.4438618
200,0.2,0.6,0.0,0.0,0.0,0.06666667,0.0,0.06666667,0.33333334,0.25,1.7195867,1.3823522
201,0.15384616,0.6923077,0.07692308,0.0,0.0,0.0,0.0,0.0,0.22222222,0.18181819,1.6931267,1.5103151
202,0.125,0.375,0.125,0.0,0.0,0.125,0.0,0.125,0.33333334,0.14285715,2.0,1.0518796
203,0.25,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.33333334,1.9166666,1.6201762
204,0.14285715,0.71428573,0.0,0.0,0.0,0.0,0.0,0.14285715,0.2,0.16666667,2.0,1.5714285
205,0.16666667,0.6666667,0.0,0.16666667,0.0,0.0,0.0,0.0,0.25,0.2,2.0,1.5
206,0.35714287,0.5,0.0,0.14285715,0.0,0.0,0.0,0.0,0.71428573,0.5555556,1.8982265,1.4249573
207,0.175,0.6666667,0.05,0.025,0.083333336,0.05,0.0,0.016666668,0.2625,0.21212122,1.4440229,1.2504925
208,0.33333334,0.46666667,0.06666667,0.0,0.0,0.06666667,0.0,0.0,0.71428573,0.5,1.8982265,1.3984112
209,0.30769232,0.61538464,0.0,0.07692308,0.0,0.0,0.0,0.0,0.5,0.44444445,1.6666666,1.4490842
210,0.3125,0.5625,0.0,0.0,0.0,0.125,0.0,0.0,0.5555556,0.45454547,1.7632301,1.4257048
211,0.28985506,0.5362319,0.11594203,0.0,0.0,0.014492754,0.0,0.014492754,0.5405405,0.40816328,1.5117341,1.2322776
212,0.10526316,0.84210527,0.05263158,0.0,0.0,0.0,0.0,0.0,0.125,0.11764706,1.7069548,1.6097332
213,0.22222222,0.6888889,0.044444446,0.0,0.0,0.022222223,0.0,0.022222223,0.32258064,0.2857143,1.6938435,1.4824435
214,0.33333334,0.5185185,0.037037037,0.0,0.0,0.037037037,0.037037037,0.0,0.64285713,0.5,1.6856669,1.3509734
215,0.16176471,0.7647059,0.04411765,0.014705882,0.029411765,0.0,0.014705882,0.0,0.21153846,0.19298245,1.4787194,1.3672653
216,0.2777778,0.6388889,0.0,0.0,0.0,0.027777778,0.0,0.0,0.4347826,0.3846154,1.6249632,1.4036908
217,0.15,0.75,0.05,0.0,0.0,0.0,0.0,0.05,0.2,0.1764706,1.7140968,1.5561641
218,0.2,0.68,0.04,0.0,0.0,0.04,0.0,0.0,0.29411766,0.25,1.7013121,1.4840001
219,0.0952381,0.71428573,0.04761905,0.04761905,0.0,0.0,0.0,0.0952381,0.13333334,0.10526316,1.7482245,1.5109557
220,0.15384616,0.65384614,0.07692308,0.0,0.0,0.03846154,0.0,0.03846154,0.23529412,0.18181819,1.6795846,1.4163926
221,0.33333334,0.5,0.083333336,0.0,0.0,0.083333336,0.0,0.0,0.6666667,0.5,1.7420981,1.407019
222,0.31034482,0.55172414,0.03448276,0.0,0.0,0.06896552,0.0,0.0,0.5625,0.45,1.6757048,1.3706515
223,0.42307693,0.46153846,0.07692308,0.0,0.0,0.0,0.0,0.0,0.9166667,0.73333335,1.75,1.357171
224,0.42857143,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2.0,1.4285715
225,0.18181819,0.6818182,0.13636364,0.0,0.0,0.0,0.0,0.0,0.26666668,0.22222222,1.596594,1.3617139
226,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.6,1.75,1.4166666
227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
228,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666667
229,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.8
230,0.29411766,0.5882353,0.05882353,0.0,0.11764706,0.0,0.0,0.05882353,0.5,0.41666666,1.5331093,1.3650309
231,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,1.7420981,1.5833334
232,0.21428572,0.4642857,0.071428575,0.0,0.0,0.0,0.035714287,0.0,0.46153846,0.27272728,1.693282,1.1938194
233,0.125,0.625,0.125,0.0,0.0,0.0,0.0,0.125,0.2,0.14285715,2.0,1.5
234,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.25,0.41666666,0.083333336,0.0,0.0,0.083333336,0.0,0.083333336,0.6,0.33333334,1.8277293,1.2596476
237,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,1.5793802,1.25
238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
239,0.21428572,0.64285713,0.035714287,0.035714287,0.0,0.035714287,0.0,0.035714287,0.33333334,0.27272728,1.7601875,1.4794171
240,0.2,0.68,0.12,0.0,0.0,0.0,0.0,0.0,0.29411766,0.25,1.6725297,1.4430437
241,0.23404256,0.59574467,0.021276595,0.0,0.0,0.06382979,0.0,0.04255319,0.39285713,0.30555555,1.6238711,1.3265378
242,0.16666667,0.75,0.083333336,0.0,0.0,0.0,0.0,0.0,0.22222222,0.2,1.8597934,1.657019
