,0,1,2,3,4,5,6,7,8,9,10,11
26,0.22727273,0.36363637,0.13636364,0.045454547,0.0,0.0,0.0,0.045454547,0.625,0.29411766,1.8018796,1.1152911
27,0.0,0.5833333,0.083333336,0.0,0.0,0.16666667,0.083333336,0.0,0.0,0.0,1.796453,1.3043904
28,0.2413793,0.62068963,0.0,0.06896552,0.0,0.03448276,0.03448276,0.0,0.3888889,0.3181818,1.6500782,1.405866
29,0.09090909,0.72727275,0.0,0.045454547,0.0,0.045454547,0.0,0.045454547,0.125,0.1,1.7069548,1.4876399
30,0.5625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.2857143,1.2857143,1.796453,1.375
31,0.14285715,0.85714287,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.16666667,1.7420981,1.5107387
32,0.2,0.45,0.15,0.0,0.1,0.1,0.0,0.1,0.44444445,0.25,1.8597934,1.2561642
33,0.36363637,0.45454547,0.09090909,0.0,0.0,0.09090909,0.0,0.0,0.8,0.5714286,2.0,1.4545455
34,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.16666667,0.11111111,2.0,1.439794
35,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.14285715,1.796453,1.5833334
36,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24604683
37,0.4,0.46666667,0.06666667,0.0,0.0,0.0,0.0,0.0,0.85714287,0.6666667,1.6946795,1.3642834
38,0.06666667,0.73333335,0.0,0.0,0.0,0.0,0.0,0.06666667,0.09090909,0.071428575,1.7699336,1.4361377
39,0.2,0.46666667,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,0.25,1.796453,1.2003058
40,0.3529412,0.64705884,0.0,0.0,0.0,0.0,0.0,0.0,0.54545456,0.54545456,1.8948855,1.5607116
41,0.26666668,0.6666667,0.0,0.0,0.13333334,0.0,0.0,0.0,0.4,0.36363637,1.638764,1.4619002
42,0.2,0.46666667,0.0,0.0,0.0,0.06666667,0.0,0.06666667,0.42857143,0.25,1.8982265,1.2344335
43,0.125,0.75,0.0625,0.0,0.0,0.0,0.0,0.0625,0.16666667,0.14285715,1.721057,1.5625
44,0.1,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.14285715,0.11111111,1.6562657,1.3966576
45,0.23076923,0.46153846,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,2.0,1.295238
46,0.26666668,0.6,0.0,0.06666667,0.0,0.0,0.0,0.0,0.44444445,0.36363637,1.8597934,1.5317445
47,0.17391305,0.5217391,0.0,0.04347826,0.0,0.08695652,0.0,0.0,0.33333334,0.21052632,1.7675475,1.2765517
48,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.33333334,1.0,1.0
49,0.0,0.625,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.5416666
50,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.125,0.11111111,1.75,1.519382
53,0.36363637,0.36363637,0.0,0.0,0.0,0.09090909,0.0,0.18181819,1.0,0.5714286,1.75,1.1861272
54,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,0.42857143,1.796453,1.579588
55,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.75,1.339794
56,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.33333334
57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,1.0,0.5,0.0,0.33333334
60,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3904363
61,0.0,0.5555556,0.0,0.0,0.0,0.0,0.0,0.44444445,0.0,0.0,1.6554588,1.1349357
62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
65,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2460468
66,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5
67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.75,1.6277294
71,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.33333334
72,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,1.0,0.25,0.0,0.42772937
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.6666667,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,2.0,1.6666666
75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,2.0,1.5
76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
77,0.0,0.42857143,0.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,2.0,1.0214775
78,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
79,0.1,0.5,0.05,0.0,0.0,0.05,0.0,0.05,0.2,0.11111111,1.7966577,1.194507
80,0.09090909,0.36363637,0.0,0.09090909,0.0,0.36363637,0.0,0.09090909,0.25,0.1,2.0,0.96764195
81,0.18181819,0.72727275,0.0,0.0,0.0,0.09090909,0.0,0.0,0.25,0.22222222,1.8333334,1.6221583
82,0.33333334,0.33333334,0.16666667,0.0,0.0,0.16666667,0.0,0.0,1.0,0.5,2.0,1.3333334
83,0.0,0.5714286,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,2.0,1.3294679
84,0.0,0.6666667,0.16666667,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,1.75,1.5377157
85,0.4,0.4,0.0,0.0,0.13333334,0.06666667,0.0,0.06666667,1.0,0.6666667,1.871049,1.2847354
86,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1587603,1.25
87,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,2.0,0.0,1.0
88,0.22222222,0.44444445,0.22222222,0.11111111,0.0,0.0,0.0,0.0,0.5,0.2857143,0.8112781,0.9444444
89,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,1.6
90,0.22727273,0.5,0.09090909,0.0,0.0,0.0,0.0,0.13636364,0.45454547,0.29411766,1.6122619,1.2476759
91,0.29411766,0.64705884,0.0,0.05882353,0.0,0.0,0.0,0.0,0.45454547,0.41666666,1.8423283,1.5607116
92,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.11111111,1.75,1.519382
93,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.25,1.8982265,1.639794
94,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
95,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2.0,1.6
96,0.0,0.5,0.16666667,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,1.5793802,1.2420981
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0
98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75
101,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.75,0.42857143,1.25,1.0762457
102,0.2857143,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.8277293,1.6125122
103,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,1.0,0.25,0.0,0.42772937
104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25
105,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33333334,1.0,1.0
106,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.8277294
107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75
108,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
109,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666
110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0
112,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.14285715,0.0,0.10375938
113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.3125,0.5,0.0,0.0625,0.0,0.0625,0.0,0.0,0.625,0.45454547,1.8018796,1.3944548
115,0.16666667,0.16666667,0.5,0.0,0.0,0.0,0.0,0.16666667,1.0,0.2,0.0,0.36009306
116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
117,0.14285715,0.42857143,0.0,0.0,0.0,0.0,0.0,0.2857143,0.33333334,0.16666667,2.0,1.0437535
118,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666
119,0.2,0.46666667,0.0,0.0,0.0,0.0,0.0,0.06666667,0.42857143,0.25,1.796453,1.2003058
120,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.6666667,0.0,0.62772936
121,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.1587603,1.2554587
122,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.25,2.0,1.0277294
123,0.16666667,0.6666667,0.0,0.16666667,0.0,0.0,0.0,0.0,0.25,0.2,2.0,1.5
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.8
126,0.14285715,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666667,2.0,1.5714285
127,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
128,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5
131,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,2.0,1.5
132,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
135,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.33333334,0.14285715,2.0,0.9166667
136,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5
137,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.6554588,1.4087648
138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3109175
140,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
141,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.33333334,0.25,1.5793802,1.2277293
142,0.125,0.625,0.125,0.0,0.0,0.0,0.0,0.125,0.2,0.14285715,1.4831882,1.25
143,0.375,0.25,0.0,0.125,0.0,0.0,0.0,0.25,1.5,0.6,2.0,1.1666666
144,0.0,0.71428573,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,2.0,1.6125122
145,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.33333334,2.0,1.25
146,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666
147,0.083333336,0.5,0.0,0.0,0.0,0.0,0.0,0.41666666,0.16666667,0.09090909,1.871049,1.1003072
148,0.11111111,0.44444445,0.0,0.11111111,0.0,0.0,0.0,0.33333334,0.25,0.125,1.75,1.0965633
149,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33333334,2.0,1.4166666
150,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.25,2.0,1.0277294
151,0.16666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.2,2.0,1.2043824
152,0.25,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.5,0.33333334,1.405639,1.2185464
153,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,1.4
154,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666667
155,0.18181819,0.6363636,0.0,0.09090909,0.18181819,0.09090909,0.0,0.0,0.2857143,0.22222222,1.796453,1.5312492
156,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,1.0,0.5,2.0,1.2043824
157,0.0,0.8333333,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.6554588,1.5754315
158,0.09090909,0.45454547,0.0,0.09090909,0.0,0.0,0.0,0.27272728,0.2,0.1,1.8277293,1.1008501
159,0.0,0.5555556,0.0,0.0,0.0,0.22222222,0.11111111,0.0,0.0,0.0,2.0,1.3888888
160,0.16666667,0.6666667,0.0,0.16666667,0.0,0.0,0.0,0.0,0.25,0.2,1.75,1.371049
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.25,0.0,0.42772937
163,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,2.0,1.6666666
164,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,1.4
165,0.36842105,0.47368422,0.05263158,0.05263158,0.0,0.05263158,0.0,0.0,0.7777778,0.5833333,1.7195867,1.3497847
166,0.15384616,0.61538464,0.0,0.0,0.0,0.07692308,0.0,0.15384616,0.25,0.18181819,1.5518796,1.2929744
167,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,1.2277293
168,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.75,1.4087648
169,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,2.0,1.6666666
170,0.16666667,0.33333334,0.16666667,0.0,0.0,0.0,0.0,0.16666667,0.5,0.2,2.0,1.0377157
171,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
172,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,1.8
173,0.25,0.625,0.0,0.0,0.0,0.0,0.0,0.125,0.4,0.33333334,1.6554588,1.4583334
174,0.0,0.33333334,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,2.0,1.0267597
175,0.14285715,0.71428573,0.0,0.0,0.0,0.0,0.0,0.14285715,0.2,0.16666667,1.8277293,1.469655
176,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
177,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
178,0.06666667,0.4,0.2,0.0,0.0,0.0,0.0,0.13333334,0.16666667,0.071428575,1.6131471,0.95170796
179,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.33333334,0.25,2.0,1.4
180,0.14285715,0.5,0.0,0.0,0.0,0.2857143,0.0,0.071428575,0.2857143,0.16666667,1.8982265,1.2446738
181,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.5,1.0,0.14285715,0.0,0.26626498
182,0.16666667,0.6666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.25,0.2,2.0,1.5
183,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.33333334,2.0,1.25
187,0.16666667,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,1.0,0.2,0.0,0.15086292
188,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.8277293,1.090309
189,0.25,0.6666667,0.0,0.0,0.0,0.0,0.083333336,0.0,0.375,0.33333334,1.6666666,1.4807047
190,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.11111111,2.0,1.159176
191,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.8
192,0.35714287,0.35714287,0.071428575,0.0,0.0,0.0,0.0,0.0,1.0,0.5555556,1.6554588,1.1928952
193,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75
194,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.1,1.3333334,0.6666667,2.0,1.239794
195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
196,0.14285715,0.71428573,0.0,0.0,0.0,0.14285715,0.0,0.0,0.2,0.16666667,1.8277293,1.469655
197,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,2.0,1.4
198,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.25,2.0,1.0277294
199,0.16666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.2,2.0,0.86009306
200,0.22222222,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666667,0.2857143,2.0,1.0529201
201,0.3125,0.5625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.5555556,0.45454547,1.9298967,1.5
202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
203,0.21428572,0.78571427,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,0.27272728,1.8423283,1.6731502
204,0.1764706,0.64705884,0.0,0.0,0.0,0.05882353,0.05882353,0.0,0.27272728,0.21428572,1.7897711,1.4635006
205,0.27272728,0.6363636,0.0,0.0,0.0,0.0,0.0,0.09090909,0.42857143,0.375,1.796453,1.5312492
206,0.5,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,1.3333334
207,0.3125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.5555556,0.45454547,1.8597934,1.46875
208,0.125,0.6875,0.0625,0.0,0.0,0.0,0.0,0.0,0.18181819,0.14285715,1.8423283,1.5625
209,0.36363637,0.45454547,0.0,0.0,0.0,0.09090909,0.0,0.09090909,0.8,0.5714286,1.6554588,1.2968737
210,0.13333334,0.6666667,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.15384616,1.759176,1.449019
211,0.2857143,0.64285713,0.0,0.071428575,0.0,0.0,0.0,0.0,0.44444445,0.4,1.7896901,1.5302931
212,0.13333334,0.53333336,0.06666667,0.0,0.0,0.2,0.0,0.0,0.25,0.15384616,1.8333334,1.3285669
213,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.69342643
214,0.16666667,0.75,0.083333336,0.0,0.0,0.0,0.0,0.0,0.22222222,0.2,1.8597934,1.657019
215,0.22222222,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.2857143,1.5644754,1.4298967
216,0.1875,0.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.3,0.23076923,1.4501789,1.3083646
217,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
218,0.0625,0.75,0.125,0.0,0.0,0.0625,0.0,0.0,0.083333336,0.06666667,1.814038,1.53125
219,0.29166666,0.5416667,0.041666668,0.0,0.0,0.041666668,0.0,0.041666668,0.53846157,0.4117647,1.8752747,1.4439297
220,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,1.6666666
221,0.20689656,0.51724136,0.10344828,0.0,0.0,0.0,0.0,0.10344828,0.4,0.26086956,1.7611059,1.3017089
222,0.2857143,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,1.7142857
223,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5
224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
226,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.6666666
227,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5
228,0.27272728,0.45454547,0.0,0.0,0.0,0.0,0.0,0.18181819,0.6,0.375,2.0,1.3295935
229,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
230,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.24604683
231,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.25,2.0,1.2
232,0.44444445,0.33333334,0.11111111,0.0,0.0,0.0,0.0,0.11111111,1.3333334,0.8,1.5793802,1.2632301
233,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,2.0,1.6
234,0.25,0.5,0.083333336,0.083333336,0.0,0.0,0.0,0.083333336,0.5,0.33333334,1.871049,1.407019
235,0.46666667,0.46666667,0.0,0.06666667,0.0,0.0,0.0,0.0,1.0,0.875,1.8982265,1.432539
236,0.22222222,0.44444445,0.0,0.0,0.0,0.11111111,0.0,0.22222222,0.5,0.2857143,1.75,1.2076745
237,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666,1.6666666,1.5793802,1.2916666
238,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.11111111,2.0,1.8
239,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.25,0.0,0.19043629
240,0.23076923,0.6923077,0.0,0.0,0.0,0.07692308,0.0,0.0,0.33333334,0.3,1.7195867,1.5260073
241,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.4689823,1.418732
242,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,2.0,1.6
243,0.375,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.75,0.6,2.0,1.5
244,0.21428572,0.5714286,0.071428575,0.0,0.14285715,0.0,0.0,0.071428575,0.375,0.27272728,1.6666666,1.3838217
245,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.3333334
246,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.24604683
247,0.5714286,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,1.3333334,2.0,1.4285715
248,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.25
